Student_ID,Month,Hours_Studied,Attendance,Previous_Scores,Test_Score,Project_Marks,Submission_Timeliness,Participation,Extra_C,Backlogs,Exam_Score,engagement_feature,risk_feature,balance_feature,activeness_feature
2762,Apr,8,53,100,26,12,10,0,10,4,44.59,2.65,-2.0,6.0,5.0
2762,May,8,87,100,21,12,-10,10,0,4,32.17,9.35,-2.0,-4.0,5.0
2762,Jun,33,68,100,25,12,10,5,0,4,63.23,5.9,-2.0,9.12,2.5
2763,Jan,26,93,74,17,40,-10,10,5,3,57.73,9.65,-1.4,-1.75,7.5
2763,Feb,6,67,74,28,40,-10,0,0,3,48.46,3.35,-1.4,-4.25,0.0
2763,Mar,9,100,74,28,40,10,0,0,3,57.65,5.0,-1.4,6.12,0.0
2763,Apr,19,89,74,30,40,10,0,0,3,64.03,4.45,-1.4,7.38,0.0
2763,May,14,75,74,28,40,10,5,10,3,63.4,6.25,-1.4,6.75,7.5
2763,Jun,10,80,74,16,40,0,10,0,3,51.4,9.0,-1.4,1.25,5.0
2764,Jan,7,77,69,13,22,-10,10,5,0,45.58,8.85,-6.9,-4.12,7.5
2764,Feb,36,51,69,16,22,10,5,10,0,70.97,5.05,-6.9,9.5,7.5
2764,Mar,23,87,69,23,22,0,5,5,0,67.97,6.85,-6.9,2.88,5.0
2764,Apr,10,78,69,20,22,10,5,0,0,51.68,6.4,-6.9,6.25,2.5
2764,May,37,68,69,29,22,-10,5,10,0,77.77,5.9,-6.9,-0.38,7.5
2764,Jun,27,90,69,20,22,10,0,5,0,70.81,4.5,-6.9,8.38,2.5
2765,Jan,18,96,97,30,27,10,5,5,4,64.16,7.3,-1.7,7.25,5.0
2765,Feb,37,56,97,20,27,0,0,0,4,58.5,2.8,-1.7,4.62,0.0
2765,Mar,35,83,97,15,27,10,10,10,4,72.65,9.15,-1.7,9.38,10.0
2765,Apr,31,59,97,11,27,10,5,0,4,56.04,5.45,-1.7,8.88,2.5
2765,May,10,82,97,15,27,-10,10,5,4,41.24,9.1,-1.7,-3.75,7.5
2765,Jun,28,80,97,26,27,-10,10,0,4,57.81,9.0,-1.7,-1.5,5.0
2766,Jan,21,72,53,29,12,-10,0,0,3,42.37,3.6,0.7,-2.38,0.0
2766,Feb,36,71,53,25,12,10,5,5,3,59.72,6.05,0.7,9.5,5.0
2766,Mar,23,88,53,17,12,-10,5,10,3,44.43,6.9,0.7,-2.12,7.5
2766,Apr,32,74,53,13,12,-10,5,5,3,45.53,6.2,0.7,-1.0,5.0
2766,May,29,53,53,16,12,0,0,5,3,39.73,2.65,0.7,3.62,2.5
2766,Jun,21,62,53,29,12,-10,0,10,3,51.29,3.1,0.7,-2.38,5.0
2767,Jan,24,52,91,21,21,-10,10,10,0,55.29,7.6,-9.1,-2.0,10.0
2767,Feb,8,73,91,25,21,-10,10,0,0,43.26,8.65,-9.1,-4.0,5.0
2767,Mar,12,64,91,10,21,-10,0,0,0,31.8,3.2,-9.1,-3.5,0.0
2767,Apr,25,84,91,24,21,0,10,5,0,68.3,9.2,-9.1,3.12,7.5
2767,May,8,84,91,24,21,10,10,0,0,59.53,9.2,-9.1,6.0,5.0
2767,Jun,40,89,91,14,21,0,10,10,0,74.61,9.45,-9.1,5.0,10.0
2768,Jan,25,73,92,13,33,10,10,0,1,58.75,8.65,-7.2,8.12,5.0
2768,Feb,21,82,92,30,33,10,0,0,1,65.93,4.1,-7.2,7.62,0.0
2768,Mar,33,63,92,18,33,-10,5,0,1,61.6,5.65,-7.2,-0.88,2.5
2768,Apr,24,94,92,19,33,10,5,0,1,72.33,7.2,-7.2,8.0,2.5
2768,May,29,59,92,19,33,-10,5,5,1,64.64,5.45,-7.2,-1.38,5.0
2768,Jun,30,52,92,14,33,0,5,5,1,67.24,5.1,-7.2,3.75,5.0
2769,Jan,14,84,82,12,19,10,0,5,4,38.67,4.2,-0.2,6.75,2.5
2769,Feb,27,79,82,30,19,10,10,10,4,67.69,8.95,-0.2,8.38,10.0
2769,Mar,31,72,82,15,19,0,10,0,4,51.09,8.6,-0.2,3.88,5.0
2769,Apr,35,60,82,26,19,0,5,10,4,61.27,5.5,-0.2,4.38,7.5
2769,May,6,57,82,14,19,0,0,10,4,36.46,2.85,-0.2,0.75,5.0
2769,Jun,9,60,82,22,19,-10,10,10,4,39.69,8.0,-0.2,-3.88,10.0
2770,Jan,32,94,43,18,17,0,0,5,5,50.48,4.7,5.7,4.0,2.5
2770,Feb,6,96,43,11,17,0,5,5,5,33.18,7.3,5.7,0.75,5.0
2770,Mar,13,98,43,30,17,0,0,10,5,44.9,4.9,5.7,1.62,5.0
2770,Apr,18,67,43,27,17,10,5,5,5,47.29,5.85,5.7,7.25,5.0
2770,May,37,90,43,11,17,0,10,5,5,49.51,9.5,5.7,4.62,7.5
2770,Jun,26,88,43,25,17,0,10,0,5,49.33,9.4,5.7,3.25,5.0
2771,Jan,35,76,59,28,38,-10,10,10,5,73.87,8.8,4.1,-0.62,10.0
2771,Feb,9,66,59,12,38,-10,0,0,5,24.45,3.3,4.1,-3.88,0.0
2771,Mar,22,83,59,23,38,-10,10,0,5,47.91,9.15,4.1,-2.25,5.0
2771,Apr,28,83,59,19,38,-10,5,10,5,57.88,6.65,4.1,-1.5,7.5
2771,May,22,58,59,14,38,10,10,10,5,58.87,7.9,4.1,7.75,10.0
2771,Jun,16,99,59,20,38,10,5,5,5,57.66,7.45,4.1,7.0,5.0
2772,Jan,22,83,95,14,25,-10,0,0,0,44.79,4.15,-9.5,-2.25,0.0
2772,Feb,21,91,95,10,25,0,10,0,0,51.92,9.55,-9.5,2.62,5.0
2772,Mar,31,87,95,27,25,10,10,5,0,75.79,9.35,-9.5,8.88,7.5
2772,Apr,29,84,95,22,25,-10,5,10,0,70.11,6.7,-9.5,-1.38,7.5
2772,May,32,73,95,26,25,10,10,10,0,84.29,8.65,-9.5,9.0,10.0
2772,Jun,21,73,95,24,25,-10,5,10,0,59.7,6.15,-9.5,-2.38,7.5
2773,Jan,40,79,70,19,18,0,10,5,3,61.29,8.95,-1.0,5.0,7.5
2773,Feb,32,93,70,29,18,10,0,10,3,73.6,4.65,-1.0,9.0,5.0
2773,Mar,5,87,70,18,18,10,5,0,3,35.92,6.85,-1.0,5.62,2.5
2773,Apr,33,85,70,15,18,10,10,0,3,65.79,9.25,-1.0,9.12,5.0
2773,May,11,84,70,21,18,-10,5,10,3,42.0,6.7,-1.0,-3.62,7.5
2773,Jun,38,88,70,14,18,10,5,5,3,69.16,6.9,-1.0,9.75,5.0
2774,Jan,26,70,68,23,13,-10,0,10,1,49.85,3.5,-4.8,-1.75,5.0
2774,Feb,23,51,68,13,13,10,10,0,1,45.35,7.55,-4.8,7.88,5.0
2774,Mar,36,96,68,17,13,-10,0,5,1,53.34,4.8,-4.8,-0.5,2.5
2774,Apr,14,53,68,15,13,0,10,10,1,49.15,7.65,-4.8,1.75,10.0
2774,May,14,67,68,10,13,10,10,5,1,49.24,8.35,-4.8,6.75,7.5
2774,Jun,14,87,68,10,13,10,5,5,1,43.05,6.85,-4.8,6.75,5.0
2775,Jan,32,56,44,14,36,-10,0,10,1,55.48,2.8,-2.4,-1.0,5.0
2775,Feb,38,56,44,18,36,10,0,10,1,72.46,2.8,-2.4,9.75,5.0
2775,Mar,10,86,44,29,36,10,10,10,1,59.35,9.3,-2.4,6.25,10.0
2775,Apr,19,78,44,17,36,-10,5,0,1,49.12,6.4,-2.4,-2.62,2.5
2775,May,8,93,44,15,36,10,10,10,1,58.49,9.65,-2.4,6.0,10.0
2775,Jun,24,92,44,26,36,-10,10,0,1,60.41,9.6,-2.4,-2.0,5.0
2776,Jan,18,68,40,16,40,-10,0,5,0,46.45,3.4,-4.0,-2.75,2.5
2776,Feb,8,56,40,26,40,0,5,0,0,52.72,5.3,-4.0,1.0,2.5
2776,Mar,24,54,40,17,40,0,5,10,0,62.31,5.2,-4.0,3.0,7.5
2776,Apr,34,89,40,14,40,-10,10,5,0,69.48,9.45,-4.0,-0.75,7.5
2776,May,18,74,40,23,40,0,0,5,0,56.33,3.7,-4.0,2.25,2.5
2776,Jun,25,80,40,11,40,0,0,0,0,53.34,4.0,-4.0,3.12,0.0
2777,Jan,8,70,64,21,31,-10,0,10,3,36.7,3.5,-0.4,-4.0,5.0
2777,Feb,36,58,64,12,31,0,10,10,3,69.77,7.9,-0.4,4.5,10.0
2777,Mar,36,59,64,19,31,-10,10,5,3,62.23,7.95,-0.4,-0.5,7.5
2777,Apr,16,86,64,11,31,10,0,0,3,42.2,4.3,-0.4,7.0,0.0
2777,May,8,84,64,16,31,10,5,5,3,42.55,6.7,-0.4,6.0,5.0
2777,Jun,37,74,64,20,31,0,0,0,3,61.41,3.7,-0.4,4.62,0.0
2778,Jan,7,76,83,25,38,10,0,10,2,57.01,3.8,-4.3,5.88,5.0
2778,Feb,6,52,83,27,38,0,10,0,2,48.72,7.6,-4.3,0.75,5.0
2778,Mar,22,92,83,28,38,0,0,10,2,67.65,4.6,-4.3,2.75,5.0
2778,Apr,26,89,83,15,38,-10,10,0,2,63.6,9.45,-4.3,-1.75,5.0
2778,May,31,97,83,12,38,0,10,0,2,69.82,9.85,-4.3,3.88,5.0
2778,Jun,14,58,83,23,38,10,10,10,2,61.48,7.9,-4.3,6.75,10.0
2779,Jan,9,100,93,20,13,10,10,5,5,38.9,10.0,0.7,6.12,7.5
2779,Feb,10,85,93,10,13,0,10,0,5,28.66,9.25,0.7,1.25,5.0
2779,Mar,5,71,93,11,13,10,10,5,5,26.71,8.55,0.7,5.62,7.5
2779,Apr,11,50,93,25,13,-10,5,10,5,36.17,5.0,0.7,-3.62,7.5
2779,May,28,74,93,12,13,-10,5,5,5,40.35,6.2,0.7,-1.5,5.0
2779,Jun,25,69,93,18,13,-10,0,0,5,38.84,3.45,0.7,-1.88,0.0
2780,Jan,15,73,70,24,40,-10,0,0,5,49.48,3.65,3.0,-3.12,0.0
2780,Feb,23,61,70,18,40,-10,0,0,5,42.75,3.05,3.0,-2.12,0.0
2780,Mar,28,67,70,20,40,-10,0,10,5,49.9,3.35,3.0,-1.5,5.0
2780,Apr,11,62,70,10,40,-10,5,5,5,38.71,5.6,3.0,-3.62,5.0
2780,May,27,79,70,12,40,0,0,0,5,56.21,3.95,3.0,3.38,0.0
2780,Jun,26,65,70,21,40,10,0,5,5,59.75,3.25,3.0,8.25,2.5
2781,Jan,36,62,88,26,28,-10,10,5,2,73.31,8.1,-4.8,-0.5,7.5
2781,Feb,28,54,88,13,28,0,0,0,2,56.52,2.7,-4.8,3.5,0.0
2781,Mar,16,57,88,18,28,-10,5,5,2,48.33,5.35,-4.8,-3.0,5.0
2781,Apr,29,58,88,17,28,-10,5,5,2,52.0,5.4,-4.8,-1.38,5.0
2781,May,5,86,88,23,28,10,0,0,2,47.46,4.3,-4.8,5.62,0.0
2781,Jun,17,79,88,15,28,0,5,5,2,45.37,6.45,-4.8,2.12,5.0
2782,Jan,37,56,89,28,10,-10,0,10,0,64.74,2.8,-8.9,-0.38,5.0
2782,Feb,16,58,89,19,10,-10,5,10,0,49.06,5.4,-8.9,-3.0,7.5
2782,Mar,39,52,89,12,10,-10,0,5,0,58.56,2.6,-8.9,-0.12,2.5
2782,Apr,20,57,89,11,10,10,0,10,0,52.68,2.85,-8.9,7.5,5.0
2782,May,19,58,89,29,10,-10,5,5,0,52.14,5.4,-8.9,-2.62,5.0
2782,Jun,40,50,89,27,10,0,10,5,0,78.14,7.5,-8.9,5.0,7.5
2783,Jan,15,82,50,18,32,10,0,10,3,52.58,4.1,1.0,6.88,5.0
2783,Feb,14,54,50,28,32,10,0,0,3,52.6,2.7,1.0,6.75,0.0
2783,Mar,12,97,50,14,32,10,5,10,3,54.64,7.35,1.0,6.5,7.5
2783,Apr,12,99,50,21,32,10,5,10,3,61.99,7.45,1.0,6.5,7.5
2783,May,6,62,50,15,32,10,10,0,3,44.1,8.1,1.0,5.75,5.0
2783,Jun,28,75,50,29,32,-10,10,0,3,60.63,8.75,1.0,-1.5,5.0
2784,Jan,36,72,51,22,23,0,5,5,0,68.22,6.1,-5.1,4.5,5.0
2784,Feb,39,60,51,21,23,0,0,5,0,67.91,3.0,-5.1,4.88,2.5
2784,Mar,21,87,51,24,23,-10,5,0,0,59.71,6.85,-5.1,-2.38,2.5
2784,Apr,11,53,51,30,23,0,0,10,0,46.9,2.65,-5.1,1.38,5.0
2784,May,21,84,51,13,23,10,5,0,0,53.7,6.7,-5.1,7.62,2.5
2784,Jun,22,94,51,16,23,0,0,0,0,50.72,4.7,-5.1,2.75,0.0
2785,Jan,19,59,74,14,17,0,10,5,3,42.96,7.95,-1.4,2.38,7.5
2785,Feb,22,93,74,13,17,0,10,5,3,45.46,9.65,-1.4,2.75,7.5
2785,Mar,23,92,74,11,17,0,0,0,3,42.78,4.6,-1.4,2.88,0.0
2785,Apr,22,62,74,28,17,0,0,0,3,49.44,3.1,-1.4,2.75,0.0
2785,May,33,90,74,15,17,-10,10,5,3,56.14,9.5,-1.4,-0.88,7.5
2785,Jun,28,84,74,20,17,-10,10,5,3,49.89,9.2,-1.4,-1.5,7.5
2786,Jan,37,94,92,23,31,0,5,0,1,76.29,7.2,-7.2,4.62,2.5
2786,Feb,30,71,92,30,31,10,5,10,1,83.51,6.05,-7.2,8.75,7.5
2786,Mar,33,93,92,12,31,0,10,10,1,77.47,9.65,-7.2,4.12,10.0
2786,Apr,33,79,92,26,31,-10,10,5,1,72.42,8.95,-7.2,-0.88,7.5
2786,May,18,75,92,16,31,-10,10,10,1,56.91,8.75,-7.2,-2.75,10.0
2786,Jun,24,55,92,25,31,10,5,5,1,68.78,5.25,-7.2,8.0,5.0
2787,Jan,40,54,56,13,30,0,0,10,5,63.78,2.7,4.4,5.0,5.0
2787,Feb,15,99,56,19,30,0,5,0,5,50.58,7.45,4.4,1.88,2.5
2787,Mar,10,66,56,17,30,10,10,0,5,39.81,8.3,4.4,6.25,5.0
2787,Apr,34,58,56,18,30,0,5,0,5,59.82,5.4,4.4,4.25,2.5
2787,May,27,78,56,20,30,0,5,5,5,53.55,6.4,4.4,3.38,5.0
2787,Jun,26,100,56,29,30,-10,10,5,5,58.34,10.0,4.4,-1.75,7.5
2788,Jan,29,97,92,13,10,10,5,0,4,57.29,7.35,-1.2,8.62,2.5
2788,Feb,38,86,92,15,10,10,5,0,4,64.06,6.8,-1.2,9.75,2.5
2788,Mar,27,66,92,29,10,10,10,0,4,63.7,8.3,-1.2,8.38,5.0
2788,Apr,28,52,92,13,10,-10,5,0,4,41.3,5.1,-1.2,-1.5,2.5
2788,May,6,54,92,19,10,0,0,10,4,28.55,2.7,-1.2,0.75,5.0
2788,Jun,18,60,92,13,10,0,0,0,4,28.58,3.0,-1.2,2.25,0.0
2789,Jan,37,93,77,15,38,10,10,0,3,72.38,9.65,-1.7,9.62,5.0
2789,Feb,40,90,77,19,38,10,10,5,3,85.34,9.5,-1.7,10.0,7.5
2789,Mar,37,61,77,14,38,10,10,10,3,74.16,8.05,-1.7,9.62,10.0
2789,Apr,25,61,77,20,38,10,5,10,3,65.73,5.55,-1.7,8.12,7.5
2789,May,11,93,77,12,38,-10,5,5,3,46.63,7.15,-1.7,-3.62,5.0
2789,Jun,36,72,77,25,38,10,0,5,3,79.58,3.6,-1.7,9.5,2.5
2790,Jan,8,86,60,17,35,0,0,0,2,38.68,4.3,-2.0,1.0,0.0
2790,Feb,31,60,60,22,35,-10,5,0,2,58.15,5.5,-2.0,-1.12,2.5
2790,Mar,17,84,60,26,35,0,0,0,2,57.41,4.2,-2.0,2.12,0.0
2790,Apr,15,71,60,20,35,10,10,0,2,59.29,8.55,-2.0,6.88,5.0
2790,May,38,93,60,25,35,10,0,5,2,76.99,4.65,-2.0,9.75,2.5
2790,Jun,13,79,60,24,35,10,5,5,2,59.41,6.45,-2.0,6.62,5.0
2791,Jan,18,79,55,15,24,0,5,10,5,43.56,6.45,4.5,2.25,7.5
2791,Feb,6,80,55,12,24,0,10,0,5,33.39,9.0,4.5,0.75,5.0
2791,Mar,37,57,55,18,24,0,5,10,5,52.88,5.35,4.5,4.62,7.5
2791,Apr,25,54,55,12,24,10,10,5,5,43.28,7.7,4.5,8.12,7.5
2791,May,35,93,55,29,24,10,10,0,5,71.27,9.65,4.5,9.38,5.0
2791,Jun,32,86,55,13,24,0,0,5,5,50.47,4.3,4.5,4.0,2.5
2792,Jan,6,73,56,21,16,10,10,5,3,41.4,8.65,0.4,5.75,7.5
2792,Feb,39,86,56,30,16,0,5,10,3,68.68,6.8,0.4,4.88,7.5
2792,Mar,11,71,56,22,16,10,10,10,3,48.45,8.55,0.4,6.38,10.0
2792,Apr,12,53,56,20,16,0,10,0,3,31.57,7.65,0.4,1.5,5.0
2792,May,26,84,56,10,16,-10,10,10,3,45.62,9.2,0.4,-1.75,10.0
2792,Jun,38,69,56,22,16,0,10,5,3,69.55,8.45,0.4,4.75,7.5
2793,Jan,28,81,78,27,16,10,0,5,0,67.75,4.05,-7.8,8.5,2.5
2793,Feb,12,72,78,22,16,10,5,10,0,57.63,6.1,-7.8,6.5,7.5
2793,Mar,32,53,78,20,16,10,5,5,0,62.72,5.15,-7.8,9.0,5.0
2793,Apr,31,75,78,30,16,-10,5,5,0,67.91,6.25,-7.8,-1.12,5.0
2793,May,38,93,78,11,16,-10,0,10,0,67.2,4.65,-7.8,-0.25,5.0
2793,Jun,6,98,78,29,16,-10,0,0,0,39.68,4.9,-7.8,-4.25,0.0
2794,Jan,12,84,64,29,34,0,0,0,1,59.98,4.2,-4.4,1.5,0.0
2794,Feb,16,64,64,28,34,0,5,0,1,58.37,5.7,-4.4,2.0,2.5
2794,Mar,30,71,64,21,34,0,5,0,1,65.33,6.05,-4.4,3.75,2.5
2794,Apr,34,82,64,20,34,0,0,5,1,65.19,4.1,-4.4,4.25,2.5
2794,May,9,68,64,20,34,0,0,10,1,45.07,3.4,-4.4,1.12,5.0
2794,Jun,23,87,64,27,34,-10,0,10,1,68.25,4.35,-4.4,-2.12,5.0
2795,Jan,15,64,59,16,25,10,10,10,0,53.91,8.2,-5.9,6.88,10.0
2795,Feb,24,55,59,24,25,0,0,0,0,56.75,2.75,-5.9,3.0,0.0
2795,Mar,27,95,59,27,25,0,10,5,0,70.08,9.75,-5.9,3.38,7.5
2795,Apr,19,67,59,26,25,0,0,5,0,57.27,3.35,-5.9,2.38,2.5
2795,May,16,98,59,19,25,-10,10,5,0,51.44,9.9,-5.9,-3.0,7.5
2795,Jun,21,95,59,22,25,10,0,0,0,60.34,4.75,-5.9,7.62,0.0
2796,Jan,22,64,45,16,40,-10,10,5,0,57.64,8.2,-4.5,-2.25,7.5
2796,Feb,27,73,45,12,40,0,5,10,0,63.75,6.15,-4.5,3.38,7.5
2796,Mar,32,66,45,13,40,-10,5,10,0,60.04,5.8,-4.5,-1.0,7.5
2796,Apr,19,74,45,20,40,10,0,0,0,62.88,3.7,-4.5,7.38,0.0
2796,May,34,64,45,27,40,10,0,0,0,74.69,3.2,-4.5,9.25,0.0
2796,Jun,25,79,45,10,40,0,5,10,0,58.35,6.45,-4.5,3.12,7.5
2797,Jan,24,77,93,20,39,-10,5,10,3,59.99,6.35,-3.3,-2.0,7.5
2797,Feb,8,99,93,29,39,-10,0,5,3,51.01,4.95,-3.3,-4.0,2.5
2797,Mar,8,74,93,13,39,0,0,5,3,47.11,3.7,-3.3,1.0,2.5
2797,Apr,30,99,93,24,39,0,0,5,3,75.02,4.95,-3.3,3.75,2.5
2797,May,34,61,93,28,39,-10,5,0,3,72.62,5.55,-3.3,-0.75,2.5
2797,Jun,33,93,93,15,39,-10,0,10,3,65.03,4.65,-3.3,-0.88,5.0
2798,Jan,11,53,77,22,11,0,5,5,1,40.47,5.15,-5.7,1.38,5.0
2798,Feb,39,72,77,20,11,-10,0,0,1,62.38,3.6,-5.7,-0.12,0.0
2798,Mar,36,62,77,26,11,0,10,10,1,73.38,8.1,-5.7,4.5,10.0
2798,Apr,10,87,77,11,11,0,10,0,1,43.56,9.35,-5.7,1.25,5.0
2798,May,16,63,77,24,11,10,0,5,1,49.19,3.15,-5.7,7.0,2.5
2798,Jun,39,74,77,21,11,10,5,0,1,66.28,6.2,-5.7,9.88,2.5
2799,Jan,5,70,51,19,16,-10,5,5,3,25.64,6.0,0.9,-4.38,5.0
2799,Feb,29,69,51,19,16,10,0,10,3,53.89,3.45,0.9,8.62,5.0
2799,Mar,33,73,51,24,16,10,10,0,3,58.69,8.65,0.9,9.12,5.0
2799,Apr,13,99,51,21,16,0,0,5,3,38.45,4.95,0.9,1.62,2.5
2799,May,5,52,51,13,16,-10,0,10,3,28.27,2.6,0.9,-4.38,5.0
2799,Jun,17,98,51,20,16,10,0,5,3,47.74,4.9,0.9,7.12,2.5
2800,Jan,13,70,78,14,20,10,0,0,5,32.01,3.5,2.2,6.62,0.0
2800,Feb,33,68,78,27,20,10,10,0,5,65.93,8.4,2.2,9.12,5.0
2800,Mar,38,89,78,24,20,0,5,5,5,60.45,6.95,2.2,4.75,5.0
2800,Apr,28,88,78,16,20,-10,10,0,5,45.04,9.4,2.2,-1.5,5.0
2800,May,25,78,78,16,20,10,10,0,5,47.77,8.9,2.2,8.12,5.0
2800,Jun,29,59,78,11,20,0,10,10,5,54.49,7.95,2.2,3.62,10.0
2801,Jan,6,91,57,19,25,-10,5,10,1,44.38,7.05,-3.7,-4.25,7.5
2801,Feb,11,51,57,15,25,-10,5,10,1,40.78,5.05,-3.7,-3.62,7.5
2801,Mar,11,96,57,19,25,0,0,5,1,47.63,4.8,-3.7,1.38,2.5
2801,Apr,31,99,57,26,25,0,0,5,1,71.85,4.95,-3.7,3.88,2.5
2801,May,25,69,57,28,25,10,5,10,1,74.49,5.95,-3.7,8.12,7.5
2801,Jun,36,91,57,28,25,10,10,5,1,78.46,9.55,-3.7,9.5,7.5
2802,Jan,27,80,43,25,24,0,5,0,5,54.56,6.5,5.7,3.38,2.5
2802,Feb,32,66,43,23,24,0,0,10,5,59.07,3.3,5.7,4.0,5.0
2802,Mar,19,85,43,11,24,0,10,0,5,38.8,9.25,5.7,2.38,5.0
2802,Apr,24,97,43,21,24,10,5,5,5,49.95,7.35,5.7,8.0,5.0
2802,May,38,69,43,29,24,10,10,5,5,72.98,8.45,5.7,9.75,7.5
2802,Jun,9,84,43,27,24,-10,10,5,5,33.62,9.2,5.7,-3.88,7.5
2803,Jan,15,75,98,11,27,-10,5,10,2,50.87,6.25,-5.8,-3.12,7.5
2803,Feb,15,95,98,13,27,-10,0,0,2,40.7,4.75,-5.8,-3.12,0.0
2803,Mar,22,66,98,12,27,-10,0,0,2,44.75,3.3,-5.8,-2.25,0.0
2803,Apr,35,76,98,11,27,-10,5,0,2,53.49,6.3,-5.8,-0.62,2.5
2803,May,25,83,98,29,27,-10,5,10,2,67.99,6.65,-5.8,-1.88,7.5
2803,Jun,32,99,98,12,27,0,10,5,2,65.75,9.95,-5.8,4.0,7.5
2804,Jan,9,87,72,23,37,0,5,0,4,47.02,6.85,0.8,1.12,2.5
2804,Feb,39,70,72,26,37,10,10,10,4,78.29,8.5,0.8,9.88,10.0
2804,Mar,38,87,72,12,37,0,5,5,4,63.6,6.85,0.8,4.75,5.0
2804,Apr,26,95,72,18,37,-10,0,5,4,59.0,4.75,0.8,-1.75,2.5
2804,May,9,91,72,11,37,0,10,10,4,46.57,9.55,0.8,1.12,10.0
2804,Jun,9,85,72,21,37,0,5,5,4,49.17,6.75,0.8,1.12,5.0
2805,Jan,27,62,85,10,36,0,0,0,5,45.14,3.1,1.5,3.38,0.0
2805,Feb,18,68,85,29,36,0,10,0,5,51.98,8.4,1.5,2.25,5.0
2805,Mar,14,59,85,22,36,10,10,5,5,57.08,7.95,1.5,6.75,7.5
2805,Apr,6,64,85,16,36,-10,10,5,5,40.96,8.2,1.5,-4.25,7.5
2805,May,38,95,85,13,36,0,5,0,5,64.31,7.25,1.5,4.75,2.5
2805,Jun,14,79,85,18,36,10,10,5,5,50.74,8.95,1.5,6.75,7.5
2806,Jan,6,92,68,12,27,10,0,5,5,34.45,4.6,3.2,5.75,2.5
2806,Feb,26,78,68,25,27,10,10,10,5,60.55,8.9,3.2,8.25,10.0
2806,Mar,21,72,68,24,27,-10,0,10,5,49.54,3.6,3.2,-2.38,5.0
2806,Apr,32,88,68,28,27,0,0,5,5,56.41,4.4,3.2,4.0,2.5
2806,May,10,51,68,17,27,0,0,10,5,32.23,2.55,3.2,1.25,5.0
2806,Jun,40,89,68,14,27,10,10,5,5,64.61,9.45,3.2,10.0,7.5
2807,Jan,36,99,97,16,16,-10,10,5,4,57.27,9.95,-1.7,-0.5,7.5
2807,Feb,7,72,97,21,16,-10,5,5,4,35.26,6.1,-1.7,-4.12,5.0
2807,Mar,22,77,97,17,16,10,0,0,4,43.21,3.85,-1.7,7.75,0.0
2807,Apr,17,74,97,20,16,0,10,5,4,42.8,8.7,-1.7,2.12,7.5
2807,May,32,59,97,26,16,0,10,5,4,56.73,7.95,-1.7,4.0,7.5
2807,Jun,7,69,97,11,16,10,10,10,4,44.3,8.45,-1.7,5.88,10.0
2808,Jan,37,99,50,23,37,0,5,0,4,67.45,7.45,3.0,4.62,2.5
2808,Feb,13,68,50,24,37,-10,10,5,4,50.96,8.4,3.0,-3.38,7.5
2808,Mar,33,90,50,29,37,10,10,0,4,71.97,9.5,3.0,9.12,5.0
2808,Apr,12,88,50,27,37,10,5,0,4,60.33,6.9,3.0,6.5,2.5
2808,May,25,91,50,27,37,10,10,0,4,68.73,9.55,3.0,8.12,5.0
2808,Jun,31,69,50,16,37,10,0,0,4,53.07,3.45,3.0,8.88,0.0
2809,Jan,13,79,49,18,17,0,0,10,4,33.64,3.95,3.1,1.62,5.0
2809,Feb,16,55,49,10,17,0,10,5,4,33.13,7.75,3.1,2.0,7.5
2809,Mar,36,66,49,12,17,10,5,0,4,48.64,5.8,3.1,9.5,2.5
2809,Apr,12,92,49,12,17,-10,5,5,4,26.19,7.1,3.1,-3.5,5.0
2809,May,26,91,49,13,17,-10,10,5,4,40.53,9.55,3.1,-1.75,7.5
2809,Jun,31,59,49,16,17,0,10,5,4,54.2,7.95,3.1,3.88,7.5
2810,Jan,40,58,45,23,23,10,5,10,1,69.21,5.4,-2.5,10.0,7.5
2810,Feb,28,88,45,18,23,10,10,5,1,67.14,9.4,-2.5,8.5,7.5
2810,Mar,5,83,45,11,23,10,5,5,1,35.89,6.65,-2.5,5.62,5.0
2810,Apr,35,84,45,14,23,-10,10,5,1,61.97,9.2,-2.5,-0.62,7.5
2810,May,13,77,45,28,23,10,5,5,1,56.03,6.35,-2.5,6.62,5.0
2810,Jun,28,85,45,22,23,10,10,5,1,65.72,9.25,-2.5,8.5,7.5
2811,Jan,20,81,42,20,13,10,0,10,1,56.46,4.05,-2.2,7.5,5.0
2811,Feb,38,79,42,15,13,-10,5,0,1,58.37,6.45,-2.2,-0.25,2.5
2811,Mar,40,63,42,24,13,0,0,10,1,71.39,3.15,-2.2,5.0,5.0
2811,Apr,6,62,42,19,13,10,5,10,1,44.96,5.6,-2.2,5.75,7.5
2811,May,25,51,42,29,13,0,5,5,1,53.21,5.05,-2.2,3.12,5.0
2811,Jun,34,83,42,27,13,0,10,10,1,66.04,9.15,-2.2,4.25,10.0
2812,Jan,35,54,80,18,28,10,0,10,5,62.91,2.7,2.0,9.38,5.0
2812,Feb,27,94,80,13,28,-10,0,10,5,53.44,4.7,2.0,-1.62,5.0
2812,Mar,38,50,80,15,28,-10,5,10,5,61.24,5.0,2.0,-0.25,7.5
2812,Apr,40,70,80,13,28,0,10,0,5,65.17,8.5,2.0,5.0,5.0
2812,May,20,67,80,15,28,-10,0,0,5,39.27,3.35,2.0,-2.5,0.0
